price,points,country,province
25.0,88,US,California
12.0,83,US,Oregon
35.31771674744211,94,France,Bordeaux
85.0,93,US,California
18.0,86,US,Washington
5.0,85,Australia,Australia Other
12.0,86,Spain,Catalonia
17.0,86,Italy,Piedmont
13.0,89,New Zealand,Marlborough
30.0,91,Israel,Judean Hills
26.0,88,Spain,Northern Spain
26.0,93,Italy,Tuscany
35.31771674744211,84,France,Southwest France
15.0,88,US,New York
13.0,87,US,California
120.0,91,Spain,Northern Spain
35.0,92,US,Oregon
10.0,84,US,California
10.0,85,Argentina,Mendoza Province
11.0,86,Italy,Italy Other
75.0,92,Spain,Central Spain
13.0,88,US,California
22.0,89,US,New York
66.0,89,Italy,Tuscany
15.0,86,US,California
125.0,87,US,California
20.0,93,Portugal,Dão
38.0,91,US,California
18.0,87,New Zealand,Marlborough
35.31771674744211,90,Portugal,Douro
20.0,91,Chile,Casablanca Valley
80.0,93,US,Washington
30.0,90,Chile,Maipo Valley
40.0,90,US,California
19.0,89,Italy,Tuscany
18.0,86,US,California
22.0,84,US,California
15.0,88,Chile,Colchagua Valley
32.0,91,US,California
75.0,94,US,Washington
15.0,85,US,New York
75.0,85,US,California
35.0,91,US,California
11.0,85,France,Southwest France
36.0,91,France,Burgundy
57.0,91,Portugal,Alentejano
40.0,87,US,California
40.0,90,US,Washington
75.0,94,France,Rhône Valley
10.0,83,Argentina,Mendoza Province
45.0,86,US,California
50.0,93,US,California
9.0,89,US,Washington
9.0,84,France,Languedoc-Roussillon
22.0,87,US,Virginia
85.0,90,US,California
22.0,88,US,California
28.0,89,Italy,Tuscany
24.0,85,US,California
14.0,86,US,California
22.0,85,France,Bordeaux
40.0,88,US,California
22.0,87,US,Washington
10.0,82,Chile,Central Valley
18.0,89,US,Washington
59.0,91,US,California
30.0,87,US,California
70.0,85,US,California
18.0,87,New Zealand,Hawke's Bay
32.0,90,US,California
26.0,83,US,California
25.0,89,US,Oregon
54.0,91,US,California
16.0,90,Italy,Tuscany
38.0,92,US,Washington
20.0,89,Israel,Judean Hills
30.0,92,US,Washington
8.0,84,Spain,Central Spain
14.0,85,Italy,Southern Italy
35.31771674744211,83,US,Michigan
65.0,91,US,Oregon
17.0,86,Italy,Northeastern Italy
22.0,90,Italy,Veneto
65.0,92,France,Burgundy
18.0,89,US,California
39.0,91,US,California
40.0,83,US,Washington
50.0,88,France,Champagne
98.0,92,Portugal,Bairrada
40.0,91,US,California
18.0,88,Italy,Northeastern Italy
40.0,92,US,California
45.0,91,Portugal,Vinho Verde
14.0,89,France,Rhône Valley
35.31771674744211,87,France,Champagne
12.0,82,Argentina,Mendoza Province
20.0,90,Portugal,Vinho Verde
35.0,89,US,California
30.0,87,Italy,Tuscany
36.0,93,US,California
45.0,91,Spain,Northern Spain
70.0,94,US,Oregon
38.0,88,US,Washington
34.0,87,Germany,Rheinhessen
70.0,88,France,Champagne
18.0,85,US,Oregon
42.0,88,US,California
17.0,87,Italy,Veneto
18.0,91,France,Provence
13.0,84,Argentina,Mendoza Province
18.0,87,US,Washington
15.0,85,France,Rhône Valley
40.0,90,Israel,Galilee
19.0,92,France,Alsace
17.0,88,US,Washington
24.0,89,US,New York
37.0,86,US,California
450.0,89,France,Champagne
20.0,88,Italy,Piedmont
35.31771674744211,89,France,Burgundy
35.0,92,Portugal,Douro
10.0,85,Portugal,Alentejano
14.0,89,Morocco,Zenata
60.0,89,France,Provence
14.0,86,US,California
35.0,91,Italy,Southern Italy
12.0,84,US,Washington
20.0,89,Italy,Tuscany
40.0,89,Italy,Southern Italy
12.0,85,US,Washington
30.0,84,US,California
22.0,91,Italy,Veneto
30.0,88,Spain,Northern Spain
20.0,91,France,Bordeaux
35.31771674744211,91,France,Bordeaux
19.0,91,US,California
32.0,88,Italy,Piedmont
58.0,93,US,California
35.0,91,Portugal,Vinho Verde
13.0,85,US,California
60.0,89,Italy,Tuscany
18.0,90,France,Burgundy
35.0,89,US,Washington
16.0,85,US,California
55.0,90,Italy,Tuscany
45.0,89,Italy,Piedmont
14.0,86,Chile,Colchagua Valley
52.0,89,Italy,Northeastern Italy
26.0,91,France,Beaujolais
30.0,85,Italy,Sicily & Sardinia
125.0,93,Portugal,Port
38.0,88,US,California
15.0,87,Argentina,Mendoza Province
20.0,88,France,Bordeaux
35.0,86,US,America
25.0,86,France,Bordeaux
35.0,88,Italy,Tuscany
45.0,94,US,Oregon
16.0,87,Argentina,Mendoza Province
35.0,85,Italy,Veneto
20.0,90,New Zealand,Marlborough
19.0,90,Chile,Casablanca Valley
82.0,89,France,Champagne
50.0,86,US,California
65.0,93,Austria,Kremstal
29.0,86,US,California
20.0,89,US,California
23.0,84,US,California
14.0,84,France,Burgundy
50.0,88,Italy,Tuscany
25.0,87,Portugal,Douro
35.31771674744211,89,France,Loire Valley
19.0,88,Spain,Galicia
32.0,85,US,California
26.0,88,US,California
35.31771674744211,90,Italy,Veneto
42.0,86,US,Washington
20.0,88,France,Loire Valley
40.0,88,Canada,British Columbia
103.0,94,France,Burgundy
120.0,87,US,California
35.31771674744211,88,France,Burgundy
7.0,85,Portugal,Lisboa
42.0,92,Italy,Central Italy
15.0,88,US,California
19.0,88,Italy,Veneto
26.0,91,France,Provence
36.0,90,US,California
45.0,90,US,Washington
15.0,90,US,Washington
28.0,92,Germany,Mosel
195.0,96,US,California
20.0,88,US,Oregon
15.0,88,Austria,Vienna
14.0,89,US,California
27.0,87,New Zealand,Marlborough
41.0,93,Argentina,Mendoza Province
19.0,88,France,Burgundy
10.0,85,US,California
20.0,88,Portugal,Lisboa
80.0,94,US,California
22.0,90,US,Washington
35.31771674744211,91,France,Burgundy
49.0,86,US,California
9.0,84,Portugal,Lisboa
16.0,86,Argentina,Mendoza Province
85.0,92,US,Oregon
11.0,86,US,New York
24.0,87,Italy,Tuscany
476.0,97,France,Burgundy
48.0,87,Italy,Southern Italy
50.0,87,Italy,Piedmont
30.0,93,US,California
45.0,88,Italy,Piedmont
45.0,95,Italy,Sicily & Sardinia
18.0,82,Germany,Baden
60.0,87,US,California
35.31771674744211,86,Italy,Tuscany
11.0,84,US,California
20.0,88,US,Oregon
23.0,91,US,California
34.0,87,France,Alsace
15.0,86,France,Provence
14.0,87,Chile,Casablanca Valley
50.0,93,US,Oregon
36.0,89,US,California
35.0,90,Italy,Central Italy
10.0,86,US,California
8.0,83,Portugal,Alentejano
19.0,87,Italy,Tuscany
24.0,84,US,California
40.0,85,US,California
23.0,86,US,California
10.0,85,South Africa,Western Cape
32.0,88,US,California
35.0,91,France,Rhône Valley
19.0,84,US,California
10.0,81,Argentina,Mendoza Province
45.0,83,US,California
65.0,86,US,California
8.0,86,US,California
19.0,87,Australia,South Australia
20.0,85,US,Washington
16.0,87,Spain,Catalonia
24.0,87,US,California
31.0,92,Argentina,Mendoza Province
12.0,88,US,California
17.0,87,US,California
85.0,91,Italy,Piedmont
15.0,87,Chile,Colchagua Valley
20.0,89,France,Beaujolais
19.0,89,Chile,Maipo Valley
120.0,90,Italy,Piedmont
17.0,89,Israel,Galilee
31.0,92,US,California
42.0,91,Italy,Northeastern Italy
10.0,83,Georgia,Georgia
18.0,91,France,Southwest France
53.0,92,Spain,Northern Spain
35.31771674744211,90,Italy,Tuscany
28.0,92,US,California
21.0,87,Italy,Sicily & Sardinia
12.0,88,Portugal,Bairrada
18.0,88,US,California
50.0,92,US,Oregon
22.0,88,US,Washington
35.31771674744211,85,Portugal,Port
35.0,87,Italy,Northeastern Italy
32.0,87,US,California
99.0,92,France,Southwest France
13.0,87,Spain,Catalonia
886.0,97,France,Burgundy
22.0,87,US,Oregon
50.0,92,Spain,Central Spain
60.0,88,US,Washington
50.0,87,Italy,Northeastern Italy
11.0,90,Italy,Veneto
17.0,90,France,Loire Valley
66.0,92,Italy,Piedmont
8.0,84,Portugal,Tejo
15.0,86,Spain,Northern Spain
12.0,88,US,Washington
25.0,89,Italy,Piedmont
24.0,88,US,California
24.0,93,France,Southwest France
22.0,89,US,California
24.0,90,US,California
14.0,86,France,Bordeaux
28.0,89,France,Provence
35.31771674744211,93,France,Bordeaux
12.0,88,Chile,Colchagua Valley
28.0,88,US,California
35.0,92,US,Washington
14.0,84,France,Alsace
6.0,83,Australia,Australia Other
70.0,88,Italy,Piedmont
35.31771674744211,91,France,Bordeaux
22.0,88,US,California
26.0,83,US,California
55.0,93,US,California
16.0,90,Australia,Victoria
15.0,87,Italy,Tuscany
15.0,88,US,California
23.0,92,US,California
35.31771674744211,89,France,Bordeaux
135.0,90,US,California
40.0,93,US,California
8.0,84,Portugal,Vinho Verde
85.0,91,Italy,Sicily & Sardinia
46.0,88,Italy,Tuscany
35.31771674744211,89,France,Southwest France
35.0,89,US,Washington
35.31771674744211,90,Austria,Kremstal
12.0,83,Spain,Catalonia
16.0,84,US,California
59.0,86,US,California
66.0,93,Germany,Nahe
26.0,91,France,Southwest France
50.0,87,US,California
29.0,86,US,California
18.0,88,Spain,Northern Spain
42.0,89,US,California
16.0,91,Argentina,Mendoza Province
25.0,89,US,California
29.0,92,Israel,Galilee
50.0,88,Argentina,Mendoza Province
19.0,86,France,France Other
56.0,90,France,Champagne
65.0,92,US,California
70.0,91,US,California
28.0,84,US,Oregon
8.0,83,Chile,Central Valley
30.0,89,Argentina,Mendoza Province
48.0,91,US,California
35.31771674744211,86,France,Burgundy
21.0,88,Italy,Lombardy
38.0,84,US,California
35.0,82,US,California
36.0,85,US,California
18.0,88,Chile,Rapel Valley
35.0,91,Portugal,Dão
34.0,91,US,California
25.0,92,Austria,Niederösterreich
22.0,92,US,Oregon
7.0,89,Portugal,Terras do Dão
14.0,88,Spain,Catalonia
30.0,90,Italy,Sicily & Sardinia
30.0,91,US,California
20.0,88,Italy,Veneto
80.0,93,France,Champagne
61.0,89,France,Southwest France
15.0,87,France,Alsace
15.0,86,France,Southwest France
35.0,90,New Zealand,Marlborough
30.0,90,Australia,South Australia
20.0,90,South Africa,Swartland
15.0,87,Germany,Rheinhessen
30.0,93,US,California
19.0,86,Italy,Tuscany
28.0,93,Italy,Sicily & Sardinia
12.0,81,Spain,Northern Spain
20.0,87,Italy,Northwestern Italy
12.0,87,US,New York
85.0,92,Italy,Piedmont
20.0,91,Germany,Pfalz
13.0,87,France,Loire Valley
17.0,89,Germany,Pfalz
35.0,91,Australia,Western Australia
52.0,92,US,California
17.0,87,Italy,Tuscany
33.0,88,Italy,Veneto
20.0,90,Italy,Northeastern Italy
8.0,80,Spain,Northern Spain
60.0,88,France,Champagne
80.0,93,US,California
25.0,88,US,California
11.0,87,Chile,Colchagua Costa
22.0,89,Germany,Pfalz
25.0,84,US,California
14.0,85,Argentina,Mendoza Province
144.0,94,France,Burgundy
50.0,97,US,California
30.0,88,US,Washington
40.0,90,US,California
40.0,84,US,California
55.0,92,US,California
24.0,86,US,Washington
30.0,86,US,California
15.0,85,France,Bordeaux
42.0,93,US,California
19.0,87,France,Loire Valley
50.0,94,US,California
37.0,90,Germany,Pfalz
28.0,88,Italy,Tuscany
11.0,85,US,California
25.0,88,Chile,Colchagua Valley
33.0,91,Germany,Mosel
22.0,89,France,Alsace
19.0,87,US,Washington
45.0,84,US,America
10.0,82,Portugal,Vinho Verde
22.0,87,France,Alsace
13.0,89,Hungary,Tokaj
15.0,86,Spain,Northern Spain
52.0,90,US,California
60.0,86,US,California
14.0,89,US,New York
17.0,87,Italy,Tuscany
35.31771674744211,85,France,Provence
45.0,90,Italy,Piedmont
10.0,82,US,California
44.0,93,US,California
21.0,89,France,Languedoc-Roussillon
50.0,88,US,Washington
15.0,89,France,Bordeaux
69.0,91,US,California
35.31771674744211,85,France,Burgundy
22.0,89,Italy,Veneto
85.0,94,US,California
30.0,87,US,California
30.0,92,Portugal,Douro
42.0,85,US,California
50.0,89,Portugal,Douro
55.0,90,US,California
22.0,91,Portugal,Alentejano
30.0,91,South Africa,Swartland
7.0,82,US,California
35.31771674744211,86,Italy,Piedmont
35.31771674744211,93,France,Bordeaux
19.0,84,Chile,Casablanca Valley
68.0,93,Germany,Mosel
15.0,88,US,California
24.0,91,Chile,Colchagua Valley
70.0,90,US,Washington
7.0,84,Argentina,Mendoza Province
75.0,93,France,Burgundy
30.0,92,US,California
22.0,83,US,California
26.0,88,Italy,Piedmont
10.0,88,Portugal,Tejo
18.0,89,Spain,Northern Spain
32.0,86,France,Burgundy
45.0,93,US,California
44.0,93,US,California
79.0,92,US,California
40.0,87,Italy,Veneto
18.0,91,US,California
14.0,87,Italy,Tuscany
13.0,86,Spain,Galicia
22.0,91,US,California
19.0,88,US,California
70.0,88,Italy,Piedmont
19.0,83,Chile,Casablanca Valley
22.0,91,Italy,Veneto
28.0,88,US,Oregon
45.0,92,Spain,Northern Spain
14.0,89,Chile,Colchagua Valley
31.0,89,US,California
13.0,88,US,America
35.31771674744211,89,Austria,Burgenland
70.0,88,Italy,Tuscany
44.0,88,Italy,Northeastern Italy
12.0,86,Argentina,Mendoza Province
16.0,90,US,California
20.0,85,Italy,Southern Italy
17.0,92,Australia,South Australia
160.0,91,US,Washington
13.0,86,US,New York
49.0,92,US,California
26.0,91,Austria,Burgenland
15.0,85,US,Washington
26.0,88,Italy,Veneto
28.0,90,US,California
20.0,91,US,California
27.0,87,US,California
10.0,87,Spain,Northern Spain
14.0,81,Argentina,Mendoza Province
38.0,90,US,California
10.0,86,Portugal,Terras do Sado
30.0,92,US,California
18.0,87,Australia,South Australia
100.0,93,Portugal,Douro
25.0,88,Chile,Maipo Valley
17.0,90,France,Loire Valley
19.0,87,Italy,Veneto
65.0,93,US,Oregon
22.0,91,US,California
65.0,91,US,California
32.0,88,Spain,Northern Spain
70.0,91,US,California
30.0,88,US,California
35.31771674744211,87,Italy,Veneto
13.0,90,Austria,Niederösterreich
49.0,92,Austria,Wagram
24.0,92,US,California
14.0,86,Spain,Galicia
115.0,94,US,California
30.0,87,US,California
35.31771674744211,90,Italy,Southern Italy
38.0,88,US,California
18.0,87,US,Washington
15.0,83,Spain,Northern Spain
19.0,89,US,California
55.0,90,US,California
40.0,92,Chile,Cachapoal Valley
70.0,90,Italy,Tuscany
13.0,84,Argentina,Mendoza Province
99.0,89,Italy,Tuscany
17.0,88,France,Southwest France
20.0,87,US,California
35.31771674744211,92,France,Bordeaux
12.0,85,Chile,Maule Valley
10.0,84,France,Beaujolais
14.0,91,Austria,Kamptal
90.0,90,France,Champagne
18.0,87,South Africa,Western Cape
15.0,90,Italy,Tuscany
54.0,89,Italy,Piedmont
90.0,95,Italy,Piedmont
30.0,88,US,Oregon
39.0,84,US,California
68.0,88,France,Champagne
30.0,86,France,Champagne
27.0,85,US,New York
13.0,85,Italy,Sicily & Sardinia
45.0,90,US,California
14.0,86,US,Washington
16.0,85,Argentina,Other
34.0,92,Italy,Piedmont
25.0,87,New Zealand,Wairarapa
18.0,84,Spain,Catalonia
22.0,83,US,California
22.0,91,US,Oregon
10.0,89,South Africa,Robertson
8.0,85,Spain,Northern Spain
15.0,90,Germany,Rheinhessen
22.0,87,Italy,Veneto
65.0,87,US,Washington
45.0,87,Italy,Sicily & Sardinia
16.0,87,US,New York
37.0,84,Uruguay,Uruguay
20.0,85,Portugal,Douro
50.0,89,Australia,South Australia
20.0,88,Italy,Southern Italy
35.31771674744211,92,Portugal,Tejo
18.0,90,Chile,Casablanca Valley
50.0,89,Italy,Piedmont
20.0,85,France,Loire Valley
60.0,91,South Africa,Stellenbosch
75.0,85,France,Bordeaux
35.31771674744211,94,France,Bordeaux
12.0,84,Chile,Maule Valley
11.0,85,Spain,Levante
55.0,92,US,California
22.0,90,France,Provence
22.0,90,US,California
14.0,81,Italy,Southern Italy
30.0,90,US,New York
26.0,88,US,Oregon
7.0,84,Portugal,Vinho Verde
75.0,90,New Zealand,Central Otago
13.0,84,Italy,Central Italy
35.31771674744211,88,Italy,Tuscany
38.0,90,US,Oregon
25.0,84,US,California
15.0,84,US,New York
19.0,91,US,Washington
15.0,86,Italy,Sicily & Sardinia
13.0,85,Portugal,Alentejano
35.31771674744211,87,France,Alsace
13.0,90,US,Washington
154.0,93,Australia,Victoria
11.0,86,Italy,Tuscany
18.0,91,US,Oregon
32.0,81,US,California
120.0,94,Argentina,Mendoza Province
80.0,92,Chile,Maipo Valley
38.0,91,Germany,Mosel
27.0,94,France,Alsace
30.0,87,US,California
45.0,92,Spain,Catalonia
29.0,93,US,California
12.0,86,Italy,Southern Italy
20.0,86,US,Idaho
30.0,91,Austria,Burgenland
55.0,87,Italy,Lombardy
37.0,91,US,Washington
29.0,85,US,California
20.0,88,Chile,Leyda Valley
43.0,90,Italy,Northeastern Italy
13.0,83,Argentina,Mendoza Province
18.0,87,US,California
50.0,87,Italy,Piedmont
79.0,96,Italy,Piedmont
50.0,90,Argentina,Mendoza Province
18.0,89,Spain,Northern Spain
35.0,90,US,California
35.31771674744211,87,France,Loire Valley
30.0,90,France,Rhône Valley
38.0,92,Italy,Sicily & Sardinia
24.0,87,Italy,Northeastern Italy
49.0,90,US,California
25.0,87,Argentina,Mendoza Province
29.0,88,US,California
35.0,84,France,Bordeaux
18.0,90,Italy,Southern Italy
26.0,85,US,California
42.0,90,US,California
95.0,92,US,Oregon
17.0,86,Spain,Northern Spain
28.0,88,US,California
26.0,85,US,California
35.31771674744211,86,France,Burgundy
14.0,90,Bulgaria,Thracian Valley
15.0,92,Portugal,Tejo
15.0,87,US,California
45.0,88,US,Washington
24.0,90,US,California
24.0,89,Austria,Wagram-Donauland
40.0,92,Italy,Tuscany
8.0,85,France,France Other
65.0,90,Italy,Piedmont
32.0,91,US,California
13.0,88,US,California
15.0,88,Argentina,Mendoza Province
13.0,91,US,Oregon
14.0,88,US,California
35.0,94,US,California
25.0,88,Italy,Tuscany
52.0,92,US,California
46.0,91,US,California
50.0,85,Argentina,Mendoza Province
8.0,86,Spain,Northern Spain
14.0,86,France,Alsace
35.31771674744211,92,France,Bordeaux
20.0,87,US,Washington
30.0,85,US,California
24.0,90,France,Alsace
25.0,88,US,California
15.0,86,Italy,Piedmont
35.31771674744211,85,Portugal,Port
46.0,90,US,California
15.0,91,Portugal,Alentejano
16.0,89,US,California
25.0,90,Chile,Casablanca Valley
22.0,86,Argentina,Mendoza Province
50.0,86,US,California
18.0,90,US,California
14.0,86,US,California
16.0,87,France,Provence
19.0,88,Chile,Curicó Valley
17.0,88,France,Bordeaux
14.0,86,US,California
15.0,84,US,California
13.0,84,Spain,Northern Spain
65.0,88,US,California
15.0,88,France,Bordeaux
40.0,92,US,California
45.0,90,US,California
140.0,91,US,California
42.0,91,US,California
8.0,86,Portugal,Douro
18.0,89,US,Washington
36.0,90,Spain,Catalonia
18.0,86,US,Virginia
35.31771674744211,84,Argentina,Mendoza Province
15.0,88,France,Provence
48.0,94,US,California
25.0,89,US,Idaho
78.0,93,US,California
35.31771674744211,88,France,Bordeaux
35.31771674744211,85,France,France Other
62.0,94,US,California
50.0,88,US,California
16.0,87,US,Oregon
21.0,86,France,Rhône Valley
17.0,86,Spain,Northern Spain
14.0,87,France,Languedoc-Roussillon
42.0,85,France,Burgundy
17.0,84,Austria,Österreichischer Sekt
35.31771674744211,90,France,Bordeaux
14.0,90,Bulgaria,Danube River Plains
13.0,89,France,Bordeaux
52.0,93,US,California
68.0,93,France,Burgundy
13.0,88,Portugal,Alentejano
13.0,84,Chile,Maipo Valley
23.0,90,Germany,Mosel
15.0,87,France,Beaujolais
45.0,90,France,Bordeaux
70.0,85,US,California
49.0,86,Italy,Piedmont
9.0,84,Portugal,Lisboa
23.0,87,Argentina,Mendoza Province
15.0,89,France,Beaujolais
80.0,90,Portugal,Bairrada
8.0,86,Chile,Colchagua Valley
82.0,90,Italy,Piedmont
17.0,88,Chile,Casablanca Valley
35.31771674744211,84,Italy,Southern Italy
70.0,91,Italy,Tuscany
18.0,89,US,California
13.0,84,Chile,Central Valley
16.0,89,France,France Other
15.0,86,US,California
18.0,84,US,California
48.0,86,US,California
40.0,91,Italy,Tuscany
53.0,88,France,Champagne
50.0,88,Australia,Victoria
30.0,87,US,California
35.31771674744211,94,Italy,Piedmont
97.0,94,France,Champagne
45.0,91,Argentina,Mendoza Province
40.0,91,US,California
60.0,91,US,California
40.0,84,US,California
45.0,86,US,California
23.0,89,New Zealand,Marlborough
30.0,89,France,Rhône Valley
28.0,91,US,California
10.0,80,Spain,Northern Spain
22.0,89,US,California
65.0,93,US,California
10.0,84,Portugal,Lisboa
38.0,90,Canada,British Columbia
37.0,87,US,California
19.0,85,Austria,Weinviertel
35.31771674744211,92,South Africa,Stellenbosch
8.0,85,US,California
80.0,93,US,California
45.0,92,US,California
65.0,89,US,California
15.0,85,France,Bordeaux
20.0,93,Italy,Tuscany
35.31771674744211,85,France,Alsace
175.0,95,US,California
28.0,88,US,California
13.0,82,Spain,Catalonia
9.0,86,Romania,Romania
23.0,85,Israel,Galilee
20.0,88,US,Oregon
19.0,89,France,Beaujolais
35.31771674744211,92,France,Bordeaux
80.0,92,Israel,Judean Hills
25.0,90,Spain,Catalonia
49.0,89,US,California
35.31771674744211,92,France,Bordeaux
25.0,91,Portugal,Dão
31.0,90,Austria,Kamptal
21.0,90,Italy,Southern Italy
22.0,84,US,California
19.0,88,Italy,Veneto
50.0,86,France,Burgundy
75.0,93,US,California
34.0,93,US,California
40.0,89,Chile,Peumo
40.0,90,US,Washington
27.0,91,Argentina,Mendoza Province
16.0,84,Australia,Victoria
54.0,94,France,Alsace
48.0,93,US,California
15.0,88,Slovenia,Goriska Brda
20.0,88,US,New York
22.0,89,Austria,Burgenland
64.0,89,Italy,Italy Other
27.0,88,Italy,Piedmont
65.0,89,US,California
20.0,86,Spain,Catalonia
23.0,82,US,California
13.0,85,Italy,Piedmont
50.0,93,US,California
27.0,86,France,Loire Valley
15.0,84,Chile,Cachapoal Valley
40.0,90,Italy,Piedmont
26.0,88,US,California
42.0,93,Austria,Burgenland
48.0,88,US,California
35.31771674744211,93,Italy,Piedmont
44.0,94,England,England
95.0,89,US,California
